paper_id,publish_year,paper_title,con_id
0C0DEDAF,1998,Functional Partitioning for Reduced Power,463BE6FF
5C34DF36,2000,Design Issues of Network Enabled Server Systems for the Grid,46405877
5C6FA124,2000,Mini-Grids: Effective Test-Beds for GRID Application,46405877
73DA1F67,2000,An Advanced User Interface Approach for Complex Parameter Study Process Specification on the Information Power Grid,46405877
6DD80F58,2000,Adaptive Scheduling for Master-Worker Applications on the Computational Grid,46405877
591BB0AC,2000,Resource Management Method for Cooperative Web Computing on Computational Grid,46405877
7906476D,2009,Improving academic-industry collaboration for game research and education,46469614
7D39CDCC,2009,Instructional design as game design,46469614
75C31435,2009,Automated dialogue generation,46469614
765FBFC0,2009,Addressing industry issues in a multi-disciplinary course on game design,46469614
7CE2E999,2009,Motion and scene complexity for streaming video games,46469614
008B677A,1992,Evolution of subsumption using genetic programming,4647C10B
5D669C98,1993,Auto-teaching: networks that develop their own teaching input,4647C10B
7D5A7F12,1995,To simulate or not to simulate: A problem of minimising functional logical depth,4647C10B
5D0E51FF,1995,The Coevolution of Mutation Rates,4647C10B
7DFA16D5,1995,Complexity Analysis of a Self-organizing vs. a Template-Directed System,4647C10B
088C1453,1995,ROBOT LEARNING WITH PARALLEL GENETIC ALGORITHMS ON NETWORKED COMPUTERS,464DFFCB
03B6FAD7,1995,"A PROTOTYPE IMPLEMENTATION OF APOSTLE, AND ITS PERFORMANCE",464DFFCB
0C2722CD,1996,The Max-Plus Algebra Approach in Modelling of Queueing Networks,464DFFCB
7E024EE3,1997,SIMALYTIC MODELING: A HYBRID TECHNIQUE FOR CLIENT/SERVER CAPACITY PLANNING,464DFFCB
0F55ADA2,1997,IMPROVING THE PERFORMANCE OF THE CHANDY-MISRA PARALLEL SIMULATION ALGORITHM IN A DISTRIBUTED WORKSTATION ENVIRONMENT,464DFFCB
7EDF5E76,1993,Teaching Computer Security,464F6958
5F154BDD,1993,LUC: A New Public Key System,464F6958
68055D1F,1996,Information systems security: facing the information society of the 21st century,464F6958
5944A058,1996,Intention Modelling: Approximating Computer User Intentions for Detection and Prediction of Intrusions.,464F6958
5ED84E14,1997,Pseudonymous audit for privacy enhanced intrusion detection,464F6958
7E193D27,2001,Declarative flow control for distributed instrumentation,4651456C
7F3CE7F3,2001,Performance evaluation of an agent-based resource management infrastructure for grid computing,4651456C
8005AD96,2001,"Cluster computing in the classroom: topics, guidelines, and experiences",4651456C
7D6EA500,2001,QoS-aware discovery of wide-area distributed services,4651456C
7ED1E6C0,2001,A benefit function mapping heuristic for a class of meta-tasks in grid environments,4651456C
81200734,2006,Quantitative comparison of tolerance-based feature transforms,4651E4FA
5F1E2379,2006,Constrained generalised principal component analysis,4651E4FA
083277F5,2006,FACIAL PARTS RECOGNITION USING LIFTING WAVELET FILTERS LEARNED BY KURTOSIS-MINIMIZATION,4651E4FA
685EF636,2007,Vector quantisation based image enhancement,4651E4FA
0401F0B9,2007,Adaptive data-driven regularization for variational image restoration in the BV space,4651E4FA
4946E6ED,2002,Diffserv Policies and Their Combinations in a Policy Server,46549128
5E44996D,2006,Convergence Services Through NGN-CTE on the Multiple Service Provider Environments in NGN,46549128
6E4FAB65,2006,Performance Improvement Methods for NETCONF-Based Configuration Management,46549128
5EB089B5,2006,The Soft Bound Admission Control Algorithm for Vertical Handover in Ubiquitous Environment,46549128
5C9D01D2,2006,Configuration management policy in qos-constrained grid networks,46549128
66E8A03E,2004,Publish/Subscribe for RDF-based P2P Networks,46556D49
5C352984,2005,Monitoring research collaborations using semantic web technologies,46556D49
5B1660C7,2005,AquaLog: an ontology-portable question answering system for the semantic web,46556D49
5D038221,2005,Pedro Ontology Services: A Framework for Rapid Ontology Markup,46556D49
5AF4ACBC,2005,Towards a Fuzzy Description Logic for the Semantic Web (Preliminary Report),46556D49
307B0115,2002,Computing Large Planar Regions in Terrains,46598106
807E6BDE,2004,An efficient euclidean distance transform,46598106
5D013F14,2004,On Correcting the Unevenness of Angle Distributions Arising from Integer Ratios Lying in Restricted Portions of the Farey Plane,46598106
59550AE6,2004,Texture Feature Extraction and Selection for Classification of Images in a Sequence,46598106
7F6833BF,2004,How to find a khalimsky-continuous approximation of a real-valued function,46598106
0A65C0D6,1993,TRUFFLES � A SECURE SERVICE FOR WIDESPREAD FILE SHARING,46598FE3
0914B061,1994,A NETWORK PERIMETER WITH SECURE EXTERNAL ACCESS,46598FE3
749827F3,1995,NERD: Network Event Recording Device: an automated system for network anomaly detection and notification,46598FE3
7FEA96EB,1995,IpAccess-an Internet service access system for firewall installations,46598FE3
74EC0694,1995,Location-independent information object security,46598FE3
5D0A03AD,2005,Handling dynamic behaviour in software architectures,465A87B2
80FAA291,2005,On the systematic conformance check of software artefacts,465A87B2
6B5B823D,2005,Managing dynamic reconfiguration in component-based systems,465A87B2
6D5D5B48,2005,Context-Awareness in Software Architectures,465A87B2
5835AE33,2005,The ArchWare Tower: The Implementation of an Active Software Engineering Environment Using a π-Calculus Based Architecture Description Language,465A87B2
8076731E,1991,"Riding a tiger, or computer supported cooperative work",465B502B
5C69B54D,1991,A model for real-time co-operation,465B502B
5C71F253,1991,The concept of activity as a basic unit of analysis for CSCW research,465B502B
5A4EA871,1991,The group facilitator: a CSCW perspective,465B502B
5F8AD1D4,1991,Boosting connectivity in a student generated collaborative database,465B502B
6AE931BA,1999,A Parameterized Unfold/Fold Transformation Framework for Definite Logic Programs,465D12F0
6064FB5F,1999,Constraint Programming in OPL,465D12F0
5F422345,1999,Run Time Type Information in Mercury,465D12F0
5EC75EC7,1999,Distributed Programming in a Multi-Paradigm Declarative Language,465D12F0
6649A8BC,1999,On the Verification of Finite Failure,465D12F0
7E5ACA96,1997,On the marriage of information retrieval and information extraction,465D33C1
5E25F135,1997,Evaluation of a trademark image retrieval system,465D33C1
5BF3BE46,1997,Towards an agent based retrieval engine: profile information filtering project,465D33C1
59B4F14A,1997,Using combination of evidence for term expansion,465D33C1
5DEB3F63,1997,Automatic phrase recognition and extraction from text,465D33C1
59FDE58F,2002,A Refinement of the Escape Property,465DBAD1
5A610617,2002,Property Checking Driven Abstract Interpretation-Based Static Analysis,465DBAD1
5CEA751E,2002,Efficient Verification of Timed Automata with BDD-Like Data-Structures,465DBAD1
5C96590D,2002,Combining Abstract Interpretation and Model Checking for Analysing Security Properties of Java Bytecode,465DBAD1
5C8BCBC2,2002,Compositional Termination Analysis of Symbolic Forward Analysis,465DBAD1
025D2188,2005,A Semantic-aware RDF Query Algebra,465DCDBA
7E0B0453,2005,Evaluating an XPath Query on a Streaming XML Document,465DCDBA
05077301,2005,Estimating Missing Values in Related Sensor Data Streams,465DCDBA
7F856D71,2005,A Temporal Foundation for Continuous Queries over Data Streams,465DCDBA
7E9C84CE,2006,Scheduling and Caching in Multi-Query Optimization,465DCDBA
70F68F77,1993,Fast Parallel Simulation of SS7 Telecommunication Networks,465EF934
5BECA12A,1993,Evaluating Sequential Consistency in a Virtually Shared Memory System by Deterministic and Stochastic Petri Nets,465EF934
093E13EC,1993,Performance Models for Perfect and Imperfect Clocks on Timestamp Ordering in Distributed Databases,465EF934
81F72EE0,1993,Simulation Modeling of Weak-Consistency Protocols,465EF934
5B29D964,1994,Visual feedback for validation of informal specifications,465EF934
819C2F6F,2002,Simulation and Analysis of Controlled Multi-Representational Reasoning Processes,465F0C00
4B4924C9,2003,Incremental production of preverbal messages with INC,465F0C00
04A33296,2004,"World Models, Action Selection, Embodied Concept Formation, and Conditioning",465F0C00
0A60798E,2004,What Goals Do Students Have When Choosing the Actions They Perform?,465F0C00
043D59C7,2004,Transition of Aesthetic Emotions in Interactive Environments,465F0C00
5EE84D8C,1988,The Role of Forgetting in Learning,465F7C62
5D2E0B4C,1989,Inductive learning with BCT,465F7C62
5F13D5EC,1989,Declarative bias for structural domains,465F7C62
58854C08,1989,A theory of justified reformulations,465F7C62
862F8E6A,1989,Proceedings of the sixth international workshop on Machine learning,465F7C62
7EB95934,2001,Instant messaging with mobile phones to support awareness,466431A5
7DB7F210,2001,Feature selection in Web applications by ROC inflections and powerset pruning,466431A5
7F9D7ACF,2001,Aspects of IntelligentBox as an Internet-supported tutoring system,466431A5
81479387,2001,A trend to super distributed system and standardization activity in OMG,466431A5
7DAB404D,2001,Virtual video frameworks for generic video applications on Internet,466431A5
84374B87,2002,On Fuzzy Inclusion in the Interval-Valued Sense,4665AEAE
03BCC68E,2002,A Granular Computing Approach to Machine Learning,4665AEAE
06836155,2002,ITL-MINE: Mining Frequent Itemsets More Efficiently,4665AEAE
5ECD987C,2002,Fuzzy Methods for Simplifying a Boolean Formula Inferred from Examples,4665AEAE
5A2C0776,2002,Selection of the Optimal Parameter Value for the Locally Linear Embedding Algorithm,4665AEAE
801444FD,2002,Supporting Public Availability and Accessibility with Elvin: Experiences and Reflections,466797C4
7F6A4189,2005,Object-associated telepointer for real-time collaborative document editing systems,466797C4
7F9A9DB8,2005,Stochasticity of probabilistic systems: analysis methodologies case-study,466797C4
5D38D381,2005,Integration of collaborative information system in Internet applications using RiverFish architecture,466797C4
59CFA601,2005,Dynamic network reconfiguration in presence of multiple node and link failures using autonomous agents,466797C4
012F4748,2004,Advances In Power Sources For Wireless Sensor Nodes,4668332C
0304036A,2005,System Security for Cyborgs,4668332C
06535BE4,2005,Key technical challenges and current implementations of body sensor networks,4668332C
7E87307B,2006,Thin film piezoelectric energy scavenging systems for long term medical monitoring,4668332C
80F95CBA,2006,An exploratory social-emotional prosthetic for autism spectrum disorders,4668332C
7E233C1E,1993,Infrastructure support for multimedia communications: a survey,466DD17F
7E957C62,1993,AgentX: an environment for coordinating distributed problem solving in product development,466DD17F
7ECA0CDD,1993,SHASTRA-an architecture for development of collaborative applications,466DD17F
7D78CC97,1993,SHARE: a methodology and environment for collaborative production development,466DD17F
7DCF7A58,1993,ARTEMIS: a research testbed for collaborative health care informatics,466DD17F
7FC7342C,2008,Non-cooperative Cost Sharing Games Via Subsidies,466F15E7
5A32DA54,2008,Approximate Nash Equilibria for Multi-player Games,466F15E7
7E0F7E4A,2008,Frugal Routing on Wireless Ad-Hoc Networks,466F15E7
7E6EECB2,2008,Sensitivity of Wardrop Equilibria,466F15E7
7E982FE9,2008,A Truthful Mechanism for Offline Ad Slot Scheduling,466F15E7
58F368B9,2000,LANMAR: landmark routing for large scale wireless ad hoc networks with group mobility,4672F3B6
58499E43,2000,Content based multicast (CBM) in ad hoc networks,4672F3B6
5AF3209E,2000,Enforcing service availability in mobile ad-hoc WANs,4672F3B6
5A21E56C,2000,An architecture for building self-configurable systems,4672F3B6
5C26A76E,2000,Low power rendezvous in embedded wireless networks,4672F3B6
7E99D2A4,1995,The effect of preemptive queuing in a priority-based real-time network,4673EE2C
7F3AE02A,1995,Control and supervision of a complex production process using hybrid systems techniques,4673EE2C
80220FD5,1995,PolyCARE: a tool for re-engineering multi-language program integrations,4673EE2C
7D4B1F03,1995,Automatic analytical tools for reliability and dynamic adaptation of complex distributed systems,4673EE2C
81751622,1995,Hybrid specification of control systems,4673EE2C
81ED3725,1998,A computation-universal two-dimensional 8-state triangular reversible cellular automaton,4677A3BB
5FDA6E91,2001,Firing Squad Synchronization Problem on Bidimensional Cellular Automata with Communication Constraints,4677A3BB
6D098504,2001,"On the Number of Non-terminal Symbols in Graph-Controlled, Programmed and Matrix Grammars",4677A3BB
5DF25A84,2001,D0L System + Watson-Crick Complementarity = Universal Computation,4677A3BB
5BC16D87,2001,"Power, Puzzles and Properties of Entanglement",4677A3BB
778503A4,1977,MAPP: a DSS for financial planning,46789D3E
79C95688,1977,Impacts of a relational information system on industrial decisions,46789D3E
780EC070,1977,A DSS for management of patients with a chronic illness,46789D3E
779327F1,1977,Modeling unstructured decision making,46789D3E
79B0267F,1977,A DSS for airline management,46789D3E
5B0A1F31,2004,Fast face detection using quadtree based color analysis and support vector verification,4678AD74
